fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
2015-02-28,1247035,N,ES,V,30.0,2014-03-06, 0,     16,1.0,,1.0,A,S,S,,KFC,N,1.0,29.0,MALAGA,1.0,91647.45,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1239053,N,ES,H,39.0,2014-01-20, 0,     18,1.0,,1.0,A,S,N,,KFC,N,1.0,3.0,ALICANTE,1.0,63911.4,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1239464,N,ES,V,39.0,2014-01-22, 0,     18,1.0,,1.0,A,S,N,,KFC,N,1.0,7.0,"BALEARS, ILLES",1.0,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1243148,N,ES,H,49.0,2014-02-11, 0,     17,1.0,,1.0,A,S,N,,KAT,N,1.0,8.0,BARCELONA,1.0,361021.83,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1241871,N,ES,V,43.0,2014-02-04, 0,     17,1.0,,1.0,A,S,S,,KFC,N,1.0,28.0,MADRID,1.0,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-02-28,1253370,N,ES,V,33.0,2014-04-11, 0,     15,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-02-28,1225618,N,ES,H,28.0,2013-11-26, 0,     20,1.0,,1.0,A,S,N,,KHE,N,1.0,11.0,CADIZ,1.0,124890.84,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1226375,N,ES,V,24.0,2013-11-27, 0,     20,1.0,,1.0,A,S,S,,KHE,N,1.0,29.0,MALAGA,1.0,86903.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1220437,N,ES,V,29.0,2013-11-15, 0,     20,1.0,,1.0,A,S,N,,KFC,N,1.0,41.0,SEVILLA,1.0,191297.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1233948,N,ES,V,38.0,2013-12-23, 0,     19,1.0,,1.0,A,S,N,,KFC,N,1.0,3.0,ALICANTE,1.0,35588.25,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1236179,N,ES,H,28.0,2014-01-07, 0,     18,1.0,,1.0,A,S,N,,KFC,N,1.0,3.0,ALICANTE,1.0,102648.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1237882,N,ES,H,34.0,2014-01-13, 0,     18,1.0,,1.0,A,S,N,,KFC,N,1.0,32.0,OURENSE,1.0,159086.61000000002,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1
2015-02-28,1233053,N,ES,H,30.0,2013-12-19, 0,     19,1.0,,1.0,A,S,S,,KFC,N,1.0,28.0,MADRID,1.0,78738.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1231898,N,ES,V,40.0,2013-12-16, 0,     19,1.0,,1.0,A,S,N,,KFC,N,1.0,33.0,ASTURIAS,1.0,107909.34,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1164185,N,ES,H,26.0,2013-08-12, 0,     23,1.0,,1.0,A,S,N,,KHE,N,1.0,2.0,ALBACETE,1.0,78719.97,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1145774,N,ES,V,22.0,2013-07-23, 0,     24,1.0,,1.0,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,99224.1,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1141260,N,ES,H,40.0,2013-07-15, 0,     24,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,141098.01,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-02-28,1142708,N,ES,V,41.0,2013-07-18, 0,     24,1.0,,1.0,I,S,N,,KFC,N,1.0,29.0,MALAGA,1.0,135757.16999999998,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1146095,N,ES,H,22.0,2013-07-23, 0,     24,1.0,,1.0,A,S,N,,KHE,N,1.0,25.0,LERIDA,0.0,68022.93000000001,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1185182,N,ES,V,22.0,2013-09-27, 0,     22,1.0,,1.0,A,S,N,,KHE,N,1.0,37.0,SALAMANCA,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1187036,N,ES,V,36.0,2013-10-01, 0,     21,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,252768.57,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1171016,N,ES,V,28.0,2013-08-29, 0,     23,1.0,,1.0,A,S,N,,KHE,N,1.0,6.0,BADAJOZ,1.0,140431.2,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1171527,N,ES,V,26.0,2013-08-30, 0,     23,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,156983.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1168128,N,ES,V,21.0,2013-08-21, 0,     23,1.0,,1.0,A,S,N,,KHE,N,1.0,8.0,BARCELONA,1.0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1176794,N,ES,H,41.0,2013-09-16, 0,     22,1.0,,1.0,A,S,N,,KFC,N,1.0,41.0,SEVILLA,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1175845,N,ES,H,21.0,2013-09-13, 0,     22,1.0,,1.0,I,S,N,,KHE,N,1.0,37.0,SALAMANCA,1.0,180369.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1345081,N,ES,V,42.0,2014-10-30, 0,     16,1.0,,1.0,A,S,N,,RED,N,1.0,7.0,"BALEARS, ILLES",1.0,22520.82,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1340358,N,ES,V,33.0,2014-10-23, 0,      9,1.0,,1.0,A,S,N,,KFC,N,1.0,46.0,VALENCIA,1.0,,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1319443,N,ES,V,44.0,2014-09-29, 0,     10,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,118674.21,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-02-28,1323465,N,ES,V,29.0,2014-10-03, 0,     10,1.0,,1.0,A,S,N,,KFC,N,1.0,31.0,NAVARRA,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1325097,N,ES,V,27.0,2014-10-06, 0,      9,1.0,,1.0,A,S,N,,KHE,N,1.0,28.0,MADRID,1.0,100330.59,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1370205,N,ES,H,20.0,2014-12-17, 0,      7,1.0,,1.0,A,S,S,,KHE,N,1.0,8.0,BARCELONA,1.0,178446.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1370249,N,ES,H,35.0,2014-12-17, 0,      7,1.0,,1.0,A,S,N,,KHK,N,1.0,28.0,MADRID,1.0,111936.3,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-02-28,1371184,N,ES,V,38.0,2014-12-22, 0,      7,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,193843.35,02 - PARTICULARES,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1373087,N,ES,V,22.0,2014-12-29, 0,      7,1.0,,1.0,A,S,N,,KHL,N,1.0,48.0,BIZKAIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1372702,N,ES,V,45.0,2014-12-29, 0,      7,1.0,,1.0,A,S,N,,KHL,N,1.0,46.0,VALENCIA,1.0,132670.32,01 - TOP,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1365087,N,ES,V,45.0,2014-12-03, 0,      8,1.0,,1.0,A,S,N,,KHK,N,1.0,20.0,GIPUZKOA,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1367753,N,ES,V,37.0,2014-12-11, 0,      7,1.0,,1.0,A,S,S,,KHK,N,1.0,46.0,VALENCIA,1.0,102023.13,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1
2015-02-28,1380960,N,ES,V,50.0,2015-02-06, 1,      5,1.0,,1.0,A,S,N,,KHK,N,1.0,6.0,BADAJOZ,1.0,38205.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1383824,N,ES,V,46.0,2015-02-20, 1,      5,1.0,,1.0,A,S,N,,KHK,N,1.0,39.0,CANTABRIA,1.0,60603.0,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1384720,N,ES,H,52.0,2015-02-25, 1,      5,1.0,,1.0,A,S,N,,KHK,N,1.0,28.0,MADRID,1.0,63915.54,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1384788,N,ES,H,60.0,2015-02-25, 1,      5,1.0,,1.0,A,S,N,,KHL,N,1.0,28.0,MADRID,1.0,266841.75,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1384386,N,ES,V,44.0,2015-02-24, 0,     13,1.0,,1.0,A,S,N,,RED,N,1.0,28.0,MADRID,1.0,60946.2,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1381890,N,ES,H,39.0,2015-02-11, 1,      5,1.0,,1.0,A,S,N,,KHK,N,1.0,33.0,ASTURIAS,1.0,82749.84,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1381803,N,ES,H,43.0,2015-02-10, 1,      5,1.0,,1.0,A,S,N,,KHL,N,1.0,35.0,"PALMAS, LAS",1.0,81443.45999999999,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1375371,N,ES,V,37.0,2015-01-12, 0,      6,1.0,,1.0,A,S,N,,KHK,N,1.0,46.0,VALENCIA,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-02-28,1358670,N,ES,V,23.0,2014-11-21, 0,      8,1.0,,1.0,A,S,N,,KHF,N,1.0,28.0,MADRID,1.0,296820.42,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1361068,N,ES,H,35.0,2014-11-26, 0,      8,1.0,,1.0,A,S,N,,KHK,N,1.0,28.0,MADRID,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1276565,N,ES,V,20.0,2014-07-24, 0,     12,1.0,,1.0,A,S,N,,KHE,N,1.0,15.0,"CORUÑA, A",1.0,68816.4,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1278015,N,ES,V,21.0,2014-07-25, 0,     12,1.0,,1.0,A,S,N,,KHE,N,1.0,32.0,OURENSE,1.0,29526.870000000006,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1286872,N,ES,H,47.0,2014-07-31, 0,     16,1.0,,1.0,A,S,N,,RED,N,1.0,28.0,MADRID,1.0,150086.73,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-02-28,1285787,N,ES,H,52.0,2014-07-30, 0,     12,1.0,,1.0,A,S,N,,KHE,N,1.0,12.0,CASTELLON,1.0,161722.13999999998,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1266296,N,ES,V,47.0,2014-06-30, 0,     13,1.0,,1.0,I,S,S,,KFC,N,1.0,28.0,MADRID,1.0,291857.61,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1267615,N,ES,H,30.0,2014-07-07, 0,     12,1.0,,1.0,A,S,N,,KFC,N,1.0,48.0,BIZKAIA,1.0,,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1261142,N,ES,H,59.0,2014-06-02, 0,     13,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1261709,N,ES,V,36.0,2014-06-04, 0,     13,1.0,,1.0,A,S,N,,KFC,N,1.0,48.0,BIZKAIA,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1262293,N,ES,V,51.0,2014-09-12, 0,     13,1.0,,1.0,A,S,N,,KFC,N,1.0,10.0,CACERES,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1310109,N,ES,V,28.0,2014-09-17, 0,     16,1.0,,1.0,A,S,N,,RED,N,1.0,8.0,BARCELONA,0.0,212712.03,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1315077,N,ES,V,21.0,2014-09-24, 0,     10,1.0,,1.0,A,S,N,,KFC,N,1.0,29.0,MALAGA,1.0,50451.03,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1314068,N,ES,H,21.0,2014-09-23, 0,     10,1.0,,1.0,A,S,N,,KHE,N,1.0,15.0,"CORUÑA, A",1.0,152556.45,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
2015-02-28,1312337,N,ES,H,25.0,2014-09-22, 0,     10,1.0,,1.0,I,S,N,,KHE,N,1.0,3.0,ALICANTE,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1290567,N,ES,V,25.0,2014-08-04, 0,     12,1.0,,1.0,A,S,N,,KFC,N,1.0,35.0,"PALMAS, LAS",1.0,208677.66,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1290442,N,ES,V,21.0,2014-08-04, 0,     12,1.0,,1.0,A,S,N,,KHE,N,1.0,32.0,OURENSE,1.0,117781.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1291596,N,ES,H,24.0,2014-08-04, 0,     12,1.0,,1.0,A,S,N,,KHE,N,1.0,47.0,VALLADOLID,0.0,57651.9,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1291268,N,ES,V,22.0,2014-08-04, 0,     12,1.0,,1.0,A,S,N,,KHE,N,1.0,47.0,VALLADOLID,0.0,191474.91,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,978074,N,ES,V,23.0,2011-11-14, 0,     44,1.0,,1.0,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,208582.35,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,982579,N,ES,V,49.0,2011-11-21, 0,     44,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,163331.63999999998,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1
2015-02-28,982305,N,ES,H,26.0,2011-11-21, 0,     44,1.0,,1.0,A,S,N,,KHE,N,1.0,11.0,CADIZ,1.0,119548.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,983238,N,ES,V,24.0,2011-11-22, 0,     44,1.0,,1.0,A,S,N,,KHE,N,1.0,45.0,TOLEDO,1.0,83947.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,962879,N,ES,V,29.0,2011-10-15, 0,     45,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,964303,N,ES,V,32.0,2011-10-17, 0,     45,1.0,,1.0,A,S,N,,KAZ,N,1.0,23.0,JAEN,1.0,42338.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,961270,N,ES,H,30.0,2011-10-13, 0,     45,1.0,,1.0,A,S,N,,KHE,N,1.0,28.0,MADRID,1.0,92607.93,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,970935,N,ES,H,30.0,2011-10-31, 0,     45,1.0,,1.0,A,S,N,,KHE,N,1.0,4.0,ALMERIA,1.0,56148.84,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1005522,N,ES,V,44.0,2012-02-17, 0,     41,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,111003.6,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1006877,N,ES,V,65.0,2012-02-29, 0,     41,1.0,,1.0,A,S,N,,KFC,N,1.0,37.0,SALAMANCA,1.0,97546.59,01 - TOP,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,1.0,1
2015-02-28,1006773,N,ES,V,35.0,2012-02-28, 0,     41,1.0,,1.0,A,S,N,,KAT,N,1.0,40.0,SEGOVIA,1.0,142518.03,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1000537,N,ES,H,36.0,2012-01-02, 0,     42,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,77276.37,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1003723,N,ES,V,29.0,2012-01-31, 0,     41,1.0,,1.0,I,S,N,,KFA,N,1.0,28.0,MADRID,0.0,66738.93000000001,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1016853,N,ES,V,45.0,2012-05-21, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,212609.31,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1016791,N,ES,H,81.0,2012-05-21, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,46.0,VALENCIA,1.0,58947.84,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1016949,N,ES,V,25.0,2012-05-22, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,213412.47000000003,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1016882,N,ES,V,48.0,2012-05-21, 0,     38,1.0,,1.0,A,S,N,,KAT,N,1.0,41.0,SEVILLA,1.0,122492.67,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1017413,N,ES,V,53.0,2012-05-25, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,46.0,VALENCIA,1.0,40576.89,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1017405,N,ES,V,42.0,2012-05-25, 0,     38,1.0,,1.0,A,S,N,,KFA,N,1.0,28.0,MADRID,1.0,106382.31,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1
2015-02-28,1017688,N,ES,H,54.0,2012-05-28, 0,     38,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,109127.1,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1017622,N,ES,V,42.0,2012-05-28, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,8.0,BARCELONA,1.0,71887.56,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1017135,N,ES,H,38.0,2012-05-23, 0,     38,1.0,,1.0,A,S,S,,KFC,N,1.0,28.0,MADRID,1.0,78463.68000000001,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
2015-02-28,1017092,N,ES,H,14.0,2012-05-22, 0,     38,1.0,,1.0,I,S,N,,KFA,N,1.0,28.0,MADRID,0.0,160637.07,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1016395,N,ES,V,36.0,2012-05-17, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,132037.02,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1015558,N,ES,V,32.0,2012-05-10, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,65776.08,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1015713,N,ES,V,14.0,2012-05-13, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,121491.03,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1015215,N,ES,V,32.0,2012-05-09, 0,     38,1.0,,1.0,A,S,N,,KFC,N,1.0,6.0,BADAJOZ,0.0,73924.70999999999,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1016356,N,ES,V,36.0,2012-05-17, 0,     38,1.0,,1.0,I,S,N,,KFC,N,1.0,28.0,MADRID,0.0,112922.19,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,1015890,N,ES,H,41.0,2012-05-14, 0,     12,1.0,,1.0,A,S,N,,KAT,N,1.0,10.0,CACERES,0.0,114698.07,01 - TOP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
